session_id,station_id,location_type,user_id,start_time,end_time,duration_hours,energy_kwh,charger_kw,start_hour,day_of_week,day_of_week_num,is_weekend,month,date,season
S0105443,STN_019,Highway_Rest_Stop,U01048,2024-11-23 10:25:00,2024-11-23 15:04:10.864520,4.65,21.13,11,10,Saturday,5,True,11,2024-11-23,Fall
S0105374,STN_009,Mall,U00365,2024-11-23 10:29:00,2024-11-23 13:15:57.825447,2.78,51.69,22,10,Saturday,5,True,11,2024-11-23,Fall
S0105373,STN_009,Mall,U01117,2024-11-23 10:32:00,2024-11-23 13:45:41.943124,3.23,106.41,50,10,Saturday,5,True,11,2024-11-23,Fall
S0105351,STN_005,Office_Park,U02181,2024-11-23 10:34:00,2024-11-23 13:51:41.941602,3.29,13.79,7,10,Saturday,5,True,11,2024-11-23,Fall
S0105463,STN_023,Downtown,U00628,2024-11-23 10:35:00,2024-11-23 13:23:48.099509,2.81,27.48,22,10,Saturday,5,True,11,2024-11-23,Fall
S0105445,STN_020,Office_Park,U03848,2024-11-23 10:37:00,2024-11-23 12:09:16.815848,1.54,37.0,50,10,Saturday,5,True,11,2024-11-23,Fall
S0105345,STN_004,Office_Park,U02530,2024-11-23 10:38:00,2024-11-23 14:03:55.097777,3.43,60.63,22,10,Saturday,5,True,11,2024-11-23,Fall
S0105339,STN_002,Residential,U01598,2024-11-23 10:45:00,2024-11-23 12:02:40.874751,1.29,107.03,150,10,Saturday,5,True,11,2024-11-23,Fall
S0105473,STN_024,Highway_Rest_Stop,U01981,2024-11-23 10:56:00,2024-11-23 13:05:33.392493,2.16,18.33,11,10,Saturday,5,True,11,2024-11-23,Fall
S0105378,STN_010,Downtown,U00083,2024-11-23 10:56:00,2024-11-23 13:14:04.985746,2.3,30.78,22,10,Saturday,5,True,11,2024-11-23,Fall
S0105349,STN_004,Office_Park,U03502,2024-11-23 11:05:00,2024-11-23 13:12:53.943438,2.13,10.29,11,11,Saturday,5,True,11,2024-11-23,Fall
S0105479,STN_025,Residential,U02682,2024-11-23 11:08:00,2024-11-23 12:29:54.470280,1.37,3.55,7,11,Saturday,5,True,11,2024-11-23,Fall
S0105451,STN_022,Mall,U00120,2024-11-23 11:14:00,2024-11-23 14:12:27.205760,2.97,25.48,11,11,Saturday,5,True,11,2024-11-23,Fall
S0105467,STN_023,Downtown,U03484,2024-11-23 11:25:00,2024-11-23 15:10:35.524282,3.76,17.68,7,11,Saturday,5,True,11,2024-11-23,Fall
S0105390,STN_012,Highway_Rest_Stop,U02830,2024-11-23 11:42:00,2024-11-23 13:09:34.481412,1.46,13.59,22,11,Saturday,5,True,11,2024-11-23,Fall
S0105383,STN_012,Highway_Rest_Stop,U00324,2024-11-23 11:53:00,2024-11-23 12:48:07.870300,0.92,7.87,11,11,Saturday,5,True,11,2024-11-23,Fall
S0105455,STN_022,Mall,U02033,2024-11-23 12:06:00,2024-11-23 14:58:36.269182,2.88,99.73,50,12,Saturday,5,True,11,2024-11-23,Fall
S0105456,STN_022,Mall,U00031,2024-11-23 12:09:00,2024-11-23 13:23:10.655590,1.24,4.33,7,12,Saturday,5,True,11,2024-11-23,Fall
S0105328,STN_001,Downtown,U01307,2024-11-23 12:10:00,2024-11-23 15:25:52.833056,3.26,36.78,22,12,Saturday,5,True,11,2024-11-23,Fall
S0105343,STN_004,Office_Park,U01611,2024-11-23 12:25:00,2024-11-23 15:08:42.765374,2.73,15.31,7,12,Saturday,5,True,11,2024-11-23,Fall
S0105447,STN_020,Office_Park,U00721,2024-11-23 12:25:00,2024-11-23 13:11:39.908422,0.78,7.56,22,12,Saturday,5,True,11,2024-11-23,Fall
S0105369,STN_009,Mall,U00503,2024-11-23 12:27:00,2024-11-23 16:15:51.892663,3.81,120.0,50,12,Saturday,5,True,11,2024-11-23,Fall
S0105476,STN_024,Highway_Rest_Stop,U02849,2024-11-23 12:28:00,2024-11-23 14:22:15.309541,1.9,15.0,11,12,Saturday,5,True,11,2024-11-23,Fall
S0105462,STN_023,Downtown,U02090,2024-11-23 13:00:00,2024-11-23 13:59:14.107060,0.99,8.98,11,13,Saturday,5,True,11,2024-11-23,Fall
S0105433,STN_018,Downtown,U03651,2024-11-23 13:06:00,2024-11-23 15:01:33.534766,1.93,5.77,7,13,Saturday,5,True,11,2024-11-23,Fall
S0105333,STN_001,Downtown,U02468,2024-11-23 13:07:00,2024-11-23 15:26:30.976125,2.33,47.3,50,13,Saturday,5,True,11,2024-11-23,Fall
S0105471,STN_024,Highway_Rest_Stop,U02009,2024-11-23 13:24:00,2024-11-23 14:16:13.307859,0.87,17.0,22,13,Saturday,5,True,11,2024-11-23,Fall
S0105448,STN_021,Office_Park,U03947,2024-11-23 13:48:00,2024-11-23 14:41:20.017726,0.89,35.25,50,13,Saturday,5,True,11,2024-11-23,Fall
S0105417,STN_016,Residential,U00789,2024-11-23 14:07:00,2024-11-23 17:01:20.735816,2.91,41.47,22,14,Saturday,5,True,11,2024-11-23,Fall
S0105485,STN_025,Residential,U03139,2024-11-23 14:13:00,2024-11-23 16:34:09.581196,2.35,22.42,22,14,Saturday,5,True,11,2024-11-23,Fall
S0105481,STN_025,Residential,U02475,2024-11-23 14:14:00,2024-11-23 18:54:10.859416,4.67,12.26,7,14,Saturday,5,True,11,2024-11-23,Fall
S0105413,STN_015,Residential,U01496,2024-11-23 14:24:00,2024-11-23 15:55:58.521373,1.79,39.32,50,14,Saturday,5,True,11,2024-11-23,Fall
S0105385,STN_012,Highway_Rest_Stop,U02708,2024-11-23 14:31:00,2024-11-23 15:56:57.697545,1.43,21.2,22,14,Saturday,5,True,11,2024-11-23,Fall
S0105366,STN_008,Residential,U02497,2024-11-23 14:37:00,2024-11-23 15:18:11.628669,0.69,6.28,22,14,Saturday,5,True,11,2024-11-23,Fall
S0105449,STN_021,Office_Park,U01370,2024-11-23 14:50:00,2024-11-23 18:12:20.314662,3.37,17.455,11,14,Saturday,5,True,11,2024-11-23,Fall
S0105353,STN_006,Highway_Rest_Stop,U02774,2024-11-23 14:54:00,2024-11-23 16:38:11.078180,1.74,9.99,7,14,Saturday,5,True,11,2024-11-23,Fall
S0105347,STN_004,Office_Park,U01414,2024-11-23 14:57:00,2024-11-23 17:00:21.030001,2.06,120.0,150,14,Saturday,5,True,11,2024-11-23,Fall
S0105325,STN_001,Downtown,U02418,2024-11-23 15:28:00,2024-11-23 17:09:32.829555,1.69,20.44,22,15,Saturday,5,True,11,2024-11-23,Fall
S0105381,STN_011,Office_Park,U00585,2024-11-23 15:37:00,2024-11-23 17:31:35.381012,1.91,62.08,50,15,Saturday,5,True,11,2024-11-23,Fall
S0105382,STN_011,Office_Park,U02120,2024-11-23 15:39:00,2024-11-23 16:54:12.384511,1.25,120.0,150,15,Saturday,5,True,11,2024-11-23,Fall
S0105452,STN_022,Mall,UNKNOWN,2024-11-23 15:42:00,2024-11-23 18:51:48.685034,3.16,43.98,22,15,Saturday,5,True,11,2024-11-23,Fall
S0105469,STN_024,Highway_Rest_Stop,U01189,2024-11-23 15:43:00,2024-11-23 16:27:13.765460,0.74,4.32,11,15,Saturday,5,True,11,2024-11-23,Fall
S0105453,STN_022,Mall,U03692,2024-11-23 15:47:00,2024-11-23 18:13:08.465538,2.44,120.0,150,15,Saturday,5,True,11,2024-11-23,Fall
S0105410,STN_015,Residential,U01184,2024-11-23 15:49:00,2024-11-23 18:31:42.325804,2.71,17.0,7,15,Saturday,5,True,11,2024-11-23,Fall
S0105438,STN_018,Downtown,U00513,2024-11-23 15:49:00,2024-11-23 16:55:44.765896,1.11,14.07,22,15,Saturday,5,True,11,2024-11-23,Fall
S0105442,STN_019,Highway_Rest_Stop,U02991,2024-11-23 15:53:00,2024-11-23 16:37:59.989199,0.75,6.42,22,15,Saturday,5,True,11,2024-11-23,Fall
S0105346,STN_004,Office_Park,U02554,2024-11-23 16:04:00,2024-11-23 17:19:06.028409,1.25,22.05,50,16,Saturday,5,True,11,2024-11-23,Fall
S0105402,STN_014,Residential,U01657,2024-11-23 16:12:00,2024-11-24 03:30:46.073926,11.31,120.0,22,16,Saturday,5,True,11,2024-11-23,Fall
S0105370,STN_009,Mall,U02329,2024-11-23 16:19:00,2024-11-23 17:55:34.064208,1.61,120.0,150,16,Saturday,5,True,11,2024-11-23,Fall
S0105437,STN_018,Downtown,U02912,2024-11-23 16:29:00,2024-11-23 17:56:17.772004,1.45,6.95,7,16,Saturday,5,True,11,2024-11-23,Fall
S0105357,STN_006,Highway_Rest_Stop,U02949,2024-11-23 16:48:00,2024-11-23 17:19:02.845582,0.52,1.64,7,16,Saturday,5,True,11,2024-11-23,Fall
S0105377,STN_010,Downtown,U02923,2024-11-23 17:13:00,2024-11-23 19:00:35.974251,1.79,36.29,50,17,Saturday,5,True,11,2024-11-23,Fall
S0105376,STN_010,Downtown,U00699,2024-11-23 17:22:00,2024-11-23 18:47:55.848216,1.43,15.56,22,17,Saturday,5,True,11,2024-11-23,Fall
S0105464,STN_023,Downtown,U01681,2024-11-23 17:34:00,2024-11-23 20:02:18.995657,2.47,6.33,7,17,Saturday,5,True,11,2024-11-23,Fall
S0105454,STN_022,Mall,U03617,2024-11-23 17:40:00,2024-11-23 20:07:37.259550,2.46,31.61,22,17,Saturday,5,True,11,2024-11-23,Fall
S0105396,STN_014,Residential,U00121,2024-11-23 17:51:00,2024-11-23 21:31:05.900935,3.67,23.88,11,17,Saturday,5,True,11,2024-11-23,Fall
S0105372,STN_009,Mall,U00895,2024-11-23 17:59:00,2024-11-23 20:30:22.164385,2.52,38.63,22,17,Saturday,5,True,11,2024-11-23,Fall
S0105412,STN_015,Residential,U00294,2024-11-23 18:01:00,2024-11-23 19:51:20.198473,1.84,45.03,50,18,Saturday,5,True,11,2024-11-23,Fall
S0105408,STN_015,Residential,U03026,2024-11-23 18:05:00,2024-11-23 20:16:11.293241,2.19,9.19,7,18,Saturday,5,True,11,2024-11-23,Fall
S0105326,STN_001,Downtown,U03469,2024-11-23 18:06:00,2024-11-23 19:12:43.201204,1.11,20.25,50,18,Saturday,5,True,11,2024-11-23,Fall
S0105336,STN_001,Downtown,U02060,2024-11-23 18:09:00,2024-11-23 19:25:15.002223,1.27,12.94,22,18,Saturday,5,True,11,2024-11-23,Fall
S0105450,STN_022,Mall,U01833,2024-11-23 18:24:00,2024-11-23 20:16:06.741630,1.87,14.7,11,18,Saturday,5,True,11,2024-11-23,Fall
S0105342,STN_003,Residential,U02249,2024-11-23 18:27:00,2024-11-23 19:55:23.710166,1.47,6.2,7,18,Saturday,5,True,11,2024-11-23,Fall
S0105421,STN_016,Residential,U01142,2024-11-23 18:31:00,2024-11-23 21:20:25.797217,2.82,120.0,150,18,Saturday,5,True,11,2024-11-23,Fall
S0105426,STN_017,Office_Park,U00644,2024-11-23 18:32:00,2024-11-23 19:55:02.531536,1.38,5.35,11,18,Saturday,5,True,11,2024-11-23,Fall
S0105367,STN_008,Residential,U01748,2024-11-23 18:40:00,2024-11-23 21:01:00.617154,2.35,10.15,7,18,Saturday,5,True,11,2024-11-23,Fall
S0105478,STN_024,Highway_Rest_Stop,U03349,2024-11-23 18:52:00,2024-11-23 20:33:52.756346,1.7,29.64,22,18,Saturday,5,True,11,2024-11-23,Fall
S0105398,STN_014,Residential,U01543,2024-11-23 18:52:00,2024-11-23 22:07:52.082228,3.26,40.82,22,18,Saturday,5,True,11,2024-11-23,Fall
S0105475,STN_024,Highway_Rest_Stop,U03592,2024-11-23 18:54:00,2024-11-23 22:32:51.409658,3.65,43.94,22,18,Saturday,5,True,11,2024-11-23,Fall
S0105480,STN_025,Residential,U02070,2024-11-23 18:56:00,2024-11-23 21:33:54.758841,2.63,20.98,11,18,Saturday,5,True,11,2024-11-23,Fall
S0105361,STN_007,Downtown,U01416,2024-11-23 19:05:00,2024-11-23 21:30:02.646095,2.42,120.0,150,19,Saturday,5,True,11,2024-11-23,Fall
S0105425,STN_016,Residential,U03449,2024-11-23 19:12:00,2024-11-23 23:16:55.553494,4.08,83.42,50,19,Saturday,5,True,11,2024-11-23,Fall
S0105423,STN_016,Residential,U00427,2024-11-23 19:12:00,2024-11-23 21:50:23.756968,2.64,15.69,11,19,Saturday,5,True,11,2024-11-23,Fall
S0105406,STN_015,Residential,U00904,2024-11-23 19:18:00,2024-11-23 21:13:27.243393,1.92,16.99,150,19,Saturday,5,True,11,2024-11-23,Fall
S0105431,STN_018,Downtown,U03758,2024-11-23 19:22:00,2024-11-23 20:58:49.215716,1.61,15.6,22,19,Saturday,5,True,11,2024-11-23,Fall
S0105465,STN_023,Downtown,U03059,2024-11-23 19:29:00,2024-11-23 22:21:54.037680,2.88,38.64,22,19,Saturday,5,True,11,2024-11-23,Fall
S0105399,STN_014,Residential,U02715,2024-11-23 19:45:00,2024-11-23 22:36:45.074107,2.86,41.93,22,19,Saturday,5,True,11,2024-11-23,Fall
S0105483,STN_025,Residential,U01822,2024-11-23 19:59:00,2024-11-23 22:47:39.533989,2.81,15.31,11,19,Saturday,5,True,11,2024-11-23,Fall
S0105432,STN_018,Downtown,U02079,2024-11-23 20:05:00,2024-11-23 23:02:00.288677,2.95,35.24,22,20,Saturday,5,True,11,2024-11-23,Fall
S0105458,STN_023,Downtown,U02508,2024-11-23 20:11:00,2024-11-23 21:00:47.799961,0.83,11.38,22,20,Saturday,5,True,11,2024-11-23,Fall
S0105384,STN_012,Highway_Rest_Stop,U02876,2024-11-23 20:16:00,2024-11-23 22:21:10.934766,2.09,38.92,22,20,Saturday,5,True,11,2024-11-23,Fall
S0105379,STN_010,Downtown,U00282,2024-11-23 20:23:00,2024-11-23 22:13:38.383204,1.84,71.16,50,20,Saturday,5,True,11,2024-11-23,Fall
S0105363,STN_008,Residential,U03807,2024-11-23 20:32:00,2024-11-24 04:17:41.876069,7.76,20.21,7,20,Saturday,5,True,11,2024-11-23,Fall
S0105332,STN_001,Downtown,U03085,2024-11-23 20:49:00,2024-11-23 23:22:23.667055,2.56,23.99,22,20,Saturday,5,True,11,2024-11-23,Fall
S0105470,STN_024,Highway_Rest_Stop,U03852,2024-11-23 20:57:00,2024-11-23 21:37:45.562410,0.68,18.365000000000002,7,20,Saturday,5,True,11,2024-11-23,Fall
S0105403,STN_014,Residential,UNKNOWN,2024-11-23 21:00:00,2024-11-24 11:00:00.000000,14.0,307.21,11,21,Saturday,5,True,11,2024-11-23,Fall
S0105393,STN_013,Residential,U00262,2024-11-23 21:12:00,2024-11-24 02:45:32.544029,5.56,71.44,22,21,Saturday,5,True,11,2024-11-23,Fall
S0105430,STN_017,Office_Park,U03836,2024-11-23 21:28:00,2024-11-23 22:42:12.907929,1.24,5.92,7,21,Saturday,5,True,11,2024-11-23,Fall
S0105407,STN_015,Residential,U03726,2024-11-23 21:36:00,2024-11-24 07:22:34.711538,9.78,49.69,7,21,Saturday,5,True,11,2024-11-23,Fall
S0105401,STN_014,Residential,U01827,2024-11-23 21:39:00,2024-11-24 02:29:22.890054,4.84,120.0,50,21,Saturday,5,True,11,2024-11-23,Fall
S0105474,STN_024,Highway_Rest_Stop,U01891,2024-11-23 21:39:00,2024-11-23 22:56:20.534237,1.29,9.99,22,21,Saturday,5,True,11,2024-11-23,Fall
S0105356,STN_006,Highway_Rest_Stop,U03407,2024-11-23 22:04:00,2024-11-24 02:23:55.200640,4.33,20.16,11,22,Saturday,5,True,11,2024-11-23,Fall
S0105386,STN_012,Highway_Rest_Stop,U00753,2024-11-23 22:19:00,2024-11-23 23:24:08.701216,1.09,8.55,11,22,Saturday,5,True,11,2024-11-23,Fall
S0105327,STN_001,Downtown,U01655,2024-11-23 22:22:00,2024-11-24 00:54:01.759812,2.53,8.51,7,22,Saturday,5,True,11,2024-11-23,Fall
S0105338,STN_002,Residential,U01724,2024-11-23 22:28:00,2024-11-24 06:56:20.899254,8.47,120.0,22,22,Saturday,5,True,11,2024-11-23,Fall
S0105414,STN_015,Residential,U01618,2024-11-23 22:33:00,2024-11-24 05:33:13.493440,7.0,120.0,50,22,Saturday,5,True,11,2024-11-23,Fall
S0105360,STN_007,Downtown,U00322,2024-11-23 22:47:00,2024-11-24 01:10:43.242509,2.4,44.71,22,22,Saturday,5,True,11,2024-11-23,Fall
S0105365,STN_008,Residential,U00579,2024-11-23 23:15:00,2024-11-24 05:35:10.414556,6.34,60.26,22,23,Saturday,5,True,11,2024-11-23,Fall
S0105409,STN_015,Residential,U00782,2024-11-23 23:26:00,2024-11-24 09:15:43.206255,9.83,120.0,50,23,Saturday,5,True,11,2024-11-23,Fall
S0105337,STN_002,Residential,U02360,2024-11-23 23:41:00,2024-11-24 02:59:26.172788,3.31,18.85,11,23,Saturday,5,True,11,2024-11-23,Fall
S0105368,STN_008,Residential,U03128,2024-11-23 23:57:00,2024-11-24 03:36:09.425618,3.65,103.18,50,23,Saturday,5,True,11,2024-11-23,Fall
S0105559,STN_013,Residential,U01838,2024-11-24 00:02:00,2024-11-24 03:48:20.253487,3.77,120.0,150,0,Sunday,6,True,11,2024-11-24,Fall
S0105644,STN_025,Residential,U00570,2024-11-24 00:11:00,2024-11-24 05:57:00.681985,5.77,57.22,22,0,Sunday,6,True,11,2024-11-24,Fall
S0105496,STN_002,Residential,U00546,2024-11-24 01:09:00,2024-11-24 05:00:18.077167,3.86,17.48,7,1,Sunday,6,True,11,2024-11-24,Fall
S0105583,STN_016,Residential,U03060,2024-11-24 01:34:00,2024-11-24 07:53:32.493871,6.33,74.92,22,1,Sunday,6,True,11,2024-11-24,Fall
S0105585,STN_016,Residential,U03307,2024-11-24 02:09:00,2024-11-24 05:34:59.078350,3.43,58.72,22,2,Sunday,6,True,11,2024-11-24,Fall
S0105556,STN_012,Highway_Rest_Stop,U03466,2024-11-24 02:38:00,2024-11-24 03:32:12.840125,0.9,32.71,50,2,Sunday,6,True,11,2024-11-24,Fall
S0105570,STN_014,Residential,U03220,2024-11-24 03:03:00,2024-11-24 11:33:50.488403,8.51,120.0,150,3,Sunday,6,True,11,2024-11-24,Fall
S0105522,STN_008,Residential,U01973,2024-11-24 04:25:00,2024-11-24 11:20:24.405925,6.92,120.0,50,4,Sunday,6,True,11,2024-11-24,Fall
S0105612,STN_020,Office_Park,U00942,2024-11-24 04:37:00,2024-11-24 06:21:25.301025,1.74,31.68,50,4,Sunday,6,True,11,2024-11-24,Fall
S0105525,STN_008,Residential,U02547,2024-11-24 04:56:00,2024-11-24 14:28:12.835989,9.54,120.0,50,4,Sunday,6,True,11,2024-11-24,Fall
S0105647,STN_025,Residential,U03762,2024-11-24 05:15:00,2024-11-24 19:05:28.835549,13.84,120.0,22,5,Sunday,6,True,11,2024-11-24,Fall
S0105552,STN_012,Highway_Rest_Stop,U03599,2024-11-24 05:16:00,2024-11-24 07:26:22.440717,2.17,88.64,50,5,Sunday,6,True,11,2024-11-24,Fall
S0105517,STN_007,Downtown,U01797,2024-11-24 05:35:00,2024-11-24 07:10:57.498853,1.6,50.36,50,5,Sunday,6,True,11,2024-11-24,Fall
S0105492,STN_002,Residential,U03391,2024-11-24 05:38:00,2024-11-24 11:23:39.860292,5.76,20.23,7,5,Sunday,6,True,11,2024-11-24,Fall
S0105486,STN_001,Downtown,U02800,2024-11-24 05:46:00,2024-11-24 07:32:01.695028,1.77,120.0,150,5,Sunday,6,True,11,2024-11-24,Fall
S0105632,STN_023,Downtown,U02186,2024-11-24 05:58:00,2024-11-24 06:43:24.946222,0.76,8.55,22,5,Sunday,6,True,11,2024-11-24,Fall
S0105621,STN_021,Office_Park,U03907,2024-11-24 06:02:00,2024-11-24 07:19:08.471890,1.29,4.1,7,6,Sunday,6,True,11,2024-11-24,Fall
S0105487,STN_001,Downtown,U01304,2024-11-24 06:04:00,2024-11-24 06:46:53.058706,0.71,2.3,7,6,Sunday,6,True,11,2024-11-24,Fall
S0105523,STN_008,Residential,U00377,2024-11-24 06:26:00,2024-11-24 10:53:03.936927,4.45,62.69,22,6,Sunday,6,True,11,2024-11-24,Fall
S0105623,STN_021,Office_Park,U01469,2024-11-24 06:28:00,2024-11-24 07:32:39.293986,1.08,3.56,7,6,Sunday,6,True,11,2024-11-24,Fall
S0105592,STN_016,Residential,U02918,2024-11-24 06:32:00,2024-11-24 20:32:00.000000,14.0,67.97,7,6,Sunday,6,True,11,2024-11-24,Fall
S0105528,STN_008,Residential,U02178,2024-11-24 06:37:00,2024-11-24 09:10:41.011369,2.56,47.87,22,6,Sunday,6,True,11,2024-11-24,Fall
S0105610,STN_020,Office_Park,U02624,2024-11-24 07:02:00,2024-11-24 10:40:36.572403,3.64,16.3,11,7,Sunday,6,True,11,2024-11-24,Fall
S0105572,STN_015,Residential,U01952,2024-11-24 07:23:00,2024-11-24 09:05:58.591513,1.72,4.47,7,7,Sunday,6,True,11,2024-11-24,Fall
S0105598,STN_018,Downtown,U02170,2024-11-24 07:28:00,2024-11-24 08:47:59.446178,1.33,3.4,7,7,Sunday,6,True,11,2024-11-24,Fall
S0105549,STN_012,Highway_Rest_Stop,U01538,2024-11-24 07:37:00,2024-11-24 11:02:08.486607,3.42,30.82,22,7,Sunday,6,True,11,2024-11-24,Fall
S0105501,STN_005,Office_Park,U02362,2024-11-24 07:42:00,2024-11-24 08:51:29.154101,1.16,47.26,50,7,Sunday,6,True,11,2024-11-24,Fall
S0105515,STN_007,Downtown,U00603,2024-11-24 07:54:00,2024-11-24 11:12:45.425901,3.31,61.3,22,7,Sunday,6,True,11,2024-11-24,Fall
S0105646,STN_025,Residential,U02785,2024-11-24 07:58:00,2024-11-24 11:54:34.867629,3.94,44.24,22,7,Sunday,6,True,11,2024-11-24,Fall
S0105500,STN_005,Office_Park,U00237,2024-11-24 08:05:00,2024-11-24 09:01:15.168214,0.94,3.38,7,8,Sunday,6,True,11,2024-11-24,Fall
S0105643,STN_024,Highway_Rest_Stop,U01864,2024-11-24 08:28:00,2024-11-24 09:11:59.939210,0.73,18.01,50,8,Sunday,6,True,11,2024-11-24,Fall
S0105616,STN_020,Office_Park,U03987,2024-11-24 08:32:00,2024-11-24 09:59:05.085444,1.45,7.93,7,8,Sunday,6,True,11,2024-11-24,Fall
S0105490,STN_001,Downtown,U00954,2024-11-24 08:34:00,2024-11-24 09:37:31.151526,1.06,113.15,150,8,Sunday,6,True,11,2024-11-24,Fall
S0105627,STN_023,Downtown,U03727,2024-11-24 08:34:00,2024-11-24 10:37:36.041195,2.06,17.51,22,8,Sunday,6,True,11,2024-11-24,Fall
S0105521,STN_008,Residential,U00318,2024-11-24 08:43:00,2024-11-24 10:30:05.085424,1.78,20.12,22,8,Sunday,6,True,11,2024-11-24,Fall
S0105542,STN_011,Office_Park,U03202,2024-11-24 08:44:00,2024-11-24 09:27:07.729555,0.72,2.99,7,8,Sunday,6,True,11,2024-11-24,Fall
S0105499,STN_003,Residential,UNKNOWN,2024-11-24 08:53:00,2024-11-24 10:02:15.672003,1.15,43.53,50,8,Sunday,6,True,11,2024-11-24,Fall
S0105630,STN_023,Downtown,U00777,2024-11-24 09:43:00,2024-11-24 11:06:58.048416,1.4,119.47,150,9,Sunday,6,True,11,2024-11-24,Fall
S0105636,STN_023,Downtown,U00756,2024-11-24 09:58:00,2024-11-24 11:23:04.955496,1.42,17.445,11,9,Sunday,6,True,11,2024-11-24,Fall
S0105604,STN_019,Highway_Rest_Stop,U02140,2024-11-24 10:07:00,2024-11-24 13:01:19.873559,2.91,118.49,50,10,Sunday,6,True,11,2024-11-24,Fall
S0105509,STN_006,Highway_Rest_Stop,U00144,2024-11-24 10:07:00,2024-11-24 11:28:28.197606,1.36,20.75,22,10,Sunday,6,True,11,2024-11-24,Fall
S0105538,STN_010,Downtown,U00426,2024-11-24 10:12:00,2024-11-24 12:44:05.651395,2.53,120.0,150,10,Sunday,6,True,11,2024-11-24,Fall
S0105620,STN_021,Office_Park,U02959,2024-11-24 10:19:00,2024-11-24 12:16:03.360677,1.95,14.3,11,10,Sunday,6,True,11,2024-11-24,Fall
S0105637,STN_023,Downtown,U01782,2024-11-24 10:22:00,2024-11-24 12:00:35.456784,1.64,8.49,7,10,Sunday,6,True,11,2024-11-24,Fall
S0105567,STN_014,Residential,UNKNOWN,2024-11-24 10:48:00,2024-11-24 12:16:57.124410,1.48,14.72,22,10,Sunday,6,True,11,2024-11-24,Fall
S0105605,STN_019,Highway_Rest_Stop,U02078,2024-11-24 10:50:00,2024-11-24 15:00:47.949499,4.18,20.39,7,10,Sunday,6,True,11,2024-11-24,Fall
S0105519,STN_007,Downtown,U03126,2024-11-24 10:58:00,2024-11-24 13:43:42.170588,2.76,120.0,150,10,Sunday,6,True,11,2024-11-24,Fall
S0105580,STN_015,Residential,U00269,2024-11-24 11:02:00,2024-11-24 13:47:41.632853,2.76,33.19,22,11,Sunday,6,True,11,2024-11-24,Fall
S0105518,STN_007,Downtown,U01250,2024-11-24 11:04:00,2024-11-24 14:00:40.760977,2.94,12.46,7,11,Sunday,6,True,11,2024-11-24,Fall
S0105539,STN_010,Downtown,U03766,2024-11-24 11:04:00,2024-11-24 12:59:58.302778,1.93,8.37,7,11,Sunday,6,True,11,2024-11-24,Fall
S0105626,STN_023,Downtown,U00342,2024-11-24 11:05:00,2024-11-24 12:07:32.033545,1.04,8.77,11,11,Sunday,6,True,11,2024-11-24,Fall
S0105516,STN_007,Downtown,U00762,2024-11-24 11:05:00,2024-11-24 13:03:18.660029,1.97,6.73,7,11,Sunday,6,True,11,2024-11-24,Fall
S0105526,STN_008,Residential,U00641,2024-11-24 11:06:00,2024-11-24 14:26:54.502768,3.35,75.7,50,11,Sunday,6,True,11,2024-11-24,Fall
S0105543,STN_011,Office_Park,U02742,2024-11-24 11:08:00,2024-11-24 16:05:52.757355,4.96,18.44,50,11,Sunday,6,True,11,2024-11-24,Fall
S0105503,STN_006,Highway_Rest_Stop,U00562,2024-11-24 11:43:00,2024-11-24 13:01:56.216188,1.32,3.74,7,11,Sunday,6,True,11,2024-11-24,Fall
S0105505,STN_006,Highway_Rest_Stop,U02880,2024-11-24 11:43:00,2024-11-24 12:41:45.560346,0.98,8.92,22,11,Sunday,6,True,11,2024-11-24,Fall
S0105546,STN_011,Office_Park,U00493,2024-11-24 11:59:00,2024-11-24 14:07:17.960116,2.14,20.99,22,11,Sunday,6,True,11,2024-11-24,Fall
S0105631,STN_023,Downtown,U03232,2024-11-24 12:12:00,2024-11-24 14:15:39.758946,2.06,17.11,11,12,Sunday,6,True,11,2024-11-24,Fall
S0105544,STN_011,Office_Park,U02674,2024-11-24 12:21:00,2024-11-24 14:08:09.419894,1.79,120.0,150,12,Sunday,6,True,11,2024-11-24,Fall
S0105531,STN_009,Mall,U02527,2024-11-24 12:26:00,2024-11-24 15:05:37.345855,2.66,13.11,7,12,Sunday,6,True,11,2024-11-24,Fall
S0105540,STN_010,Downtown,U01295,2024-11-24 12:56:00,2024-11-24 14:46:13.266417,1.84,14.24,11,12,Sunday,6,True,11,2024-11-24,Fall
S0105548,STN_012,Highway_Rest_Stop,U01894,2024-11-24 13:07:00,2024-11-24 17:23:36.473134,4.28,17.0,150,13,Sunday,6,True,11,2024-11-24,Fall
S0105596,STN_018,Downtown,U01613,2024-11-24 13:08:00,2024-11-24 14:52:53.760020,1.75,15.84,11,13,Sunday,6,True,11,2024-11-24,Fall
S0105617,STN_020,Office_Park,U02587,2024-11-24 13:09:00,2024-11-24 14:11:05.851887,1.03,6.06,7,13,Sunday,6,True,11,2024-11-24,Fall
S0105573,STN_015,Residential,U01609,2024-11-24 13:24:00,2024-11-24 15:48:59.193174,2.42,42.72,22,13,Sunday,6,True,11,2024-11-24,Fall
S0105534,STN_009,Mall,U03356,2024-11-24 13:42:00,2024-11-24 15:28:20.946502,1.73,19.62,22,13,Sunday,6,True,11,2024-11-24,Fall
